,Order_ID,Customer_ID,Employee_ID,Order_Date,Require_date,Shipper_Date,Shipper_ID,Freight,Company_Name,Contact_Name,Contact_Title,Customer_City,Customer_Country,EmployeeName,Employee_Title,Employee_City,Employee_Country,Reports_To,Product_ID,Unit_Price,Quantity,Discount,Product_Name,Quantity_Per_Unit,Product_Unit_Price,Discontinued,Category_ID,Shipper_Company,Category_Name,Description
1096,10665,LONEP,1,2014-09-11,2014-10-09,2014-09-17,2,26.31,Lonesome Pine Restaurant,Fran Wilson,Sales Manager,Portland,USA,Nancy Davolio,Sales Representative,New York,USA,8.0,51,53.0,20,0.0,Manjimup Dried Apples,50 - 300 g pkgs.,53.0,0,7,United Package,Produce,Dried fruit and bean curd
1097,10665,LONEP,1,2014-09-11,2014-10-09,2014-09-17,2,26.31,Lonesome Pine Restaurant,Fran Wilson,Sales Manager,Portland,USA,Nancy Davolio,Sales Representative,New York,USA,8.0,59,55.0,1,0.0,Raclette Courdavault,5 kg pkg.,55.0,0,4,United Package,Dairy Products,Cheeses
1098,10665,LONEP,1,2014-09-11,2014-10-09,2014-09-17,2,26.31,Lonesome Pine Restaurant,Fran Wilson,Sales Manager,Portland,USA,Nancy Davolio,Sales Representative,New York,USA,8.0,76,18.0,10,0.0,Lakkaliköri,500 ml,18.0,0,1,United Package,Beverages,"Soft drinks, coffees, teas, beers, and ales"
1099,10666,RICSU,7,2014-09-12,2014-10-10,2014-09-22,2,232.42,Richter Supermarkt,Michael Holz,Sales Manager,Genève,Switzerland,Robert King,Sales Representative,London,UK,5.0,29,123.79,36,0.0,Thüringer Rostbratwurst,50 bags x 30 sausgs.,123.79,1,6,United Package,Meat & Poultry,Prepared meats
1100,10666,RICSU,7,2014-09-12,2014-10-10,2014-09-22,2,232.42,Richter Supermarkt,Michael Holz,Sales Manager,Genève,Switzerland,Robert King,Sales Representative,London,UK,5.0,65,21.05,10,0.0,Louisiana Fiery Hot Pepper Sauce,32 - 8 oz bottles,21.05,0,2,United Package,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings"
1101,10667,ERNSH,7,2014-09-12,2014-10-10,2014-09-19,1,78.09,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Robert King,Sales Representative,London,UK,5.0,69,36.0,45,0.2,Gudbrandsdalsost,10 kg pkg.,36.0,0,4,Speedy Express,Dairy Products,Cheeses
1102,10667,ERNSH,7,2014-09-12,2014-10-10,2014-09-19,1,78.09,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Robert King,Sales Representative,London,UK,5.0,71,21.5,14,0.2,Flotemysost,10 - 500 g pkgs.,21.5,0,4,Speedy Express,Dairy Products,Cheeses
1103,10668,WANDK,1,2014-09-15,2014-10-13,2014-09-23,2,47.22,Die Wandernde Kuh,Rita Müller,Sales Representative,Stuttgart,Germany,Nancy Davolio,Sales Representative,New York,USA,8.0,31,12.5,8,0.1,Gorgonzola Telino,12 - 100 g pkgs,12.5,0,4,United Package,Dairy Products,Cheeses
1104,10668,WANDK,1,2014-09-15,2014-10-13,2014-09-23,2,47.22,Die Wandernde Kuh,Rita Müller,Sales Representative,Stuttgart,Germany,Nancy Davolio,Sales Representative,New York,USA,8.0,55,24.0,4,0.1,Pâté chinois,24 boxes x 2 pies,24.0,0,6,United Package,Meat & Poultry,Prepared meats
1105,10668,WANDK,1,2014-09-15,2014-10-13,2014-09-23,2,47.22,Die Wandernde Kuh,Rita Müller,Sales Representative,Stuttgart,Germany,Nancy Davolio,Sales Representative,New York,USA,8.0,64,33.25,15,0.1,Wimmers gute Semmelknödel,20 bags x 4 pieces,33.25,0,5,United Package,Grains & Cereals,"Breads, crackers, pasta, and cereal"
1106,10669,SIMOB,2,2014-09-15,2014-10-13,2014-09-22,1,24.39,Simons bistro,Jytte Petersen,Owner,Kobenhavn,Denmark,Andrew Fuller,Vice President Sales,New York,USA,,36,19.0,30,0.0,Inlagd Sill,24 - 250 g  jars,19.0,0,8,Speedy Express,Seafood,Seaweed and fish
1107,10670,FRANK,4,2014-09-16,2014-10-14,2014-09-18,1,203.48,Frankenversand,Peter Franken,Marketing Manager,München,Germany,Margaret Peacock,Sales Representative,New York,USA,8.0,23,9.0,32,0.0,Tunnbröd,12 - 250 g pkgs.,9.0,0,5,Speedy Express,Grains & Cereals,"Breads, crackers, pasta, and cereal"
1108,10670,FRANK,4,2014-09-16,2014-10-14,2014-09-18,1,203.48,Frankenversand,Peter Franken,Marketing Manager,München,Germany,Margaret Peacock,Sales Representative,New York,USA,8.0,46,12.0,60,0.0,Spegesild,4 - 450 g glasses,12.0,0,8,Speedy Express,Seafood,Seaweed and fish
1109,10670,FRANK,4,2014-09-16,2014-10-14,2014-09-18,1,203.48,Frankenversand,Peter Franken,Marketing Manager,München,Germany,Margaret Peacock,Sales Representative,New York,USA,8.0,67,14.0,25,0.0,Laughing Lumberjack Lager,24 - 12 oz bottles,14.0,0,1,Speedy Express,Beverages,"Soft drinks, coffees, teas, beers, and ales"
1110,10670,FRANK,4,2014-09-16,2014-10-14,2014-09-18,1,203.48,Frankenversand,Peter Franken,Marketing Manager,München,Germany,Margaret Peacock,Sales Representative,New York,USA,8.0,73,15.0,50,0.0,Röd Kaviar,24 - 150 g jars,15.0,0,8,Speedy Express,Seafood,Seaweed and fish
1111,10670,FRANK,4,2014-09-16,2014-10-14,2014-09-18,1,203.48,Frankenversand,Peter Franken,Marketing Manager,München,Germany,Margaret Peacock,Sales Representative,New York,USA,8.0,75,7.75,25,0.0,Rhönbräu Klosterbier,24 - 0.5 l bottles,7.75,0,1,Speedy Express,Beverages,"Soft drinks, coffees, teas, beers, and ales"
1112,10671,FRANR,1,2014-09-17,2014-10-15,2014-09-24,1,30.34,France restauration,Carine Schmitt,Marketing Manager,Nantes,France,Nancy Davolio,Sales Representative,New York,USA,8.0,16,17.45,10,0.0,Pavlova,32 - 500 g boxes,17.45,0,3,Speedy Express,Confections,"Desserts, candies, and sweet breads"
1113,10671,FRANR,1,2014-09-17,2014-10-15,2014-09-24,1,30.34,France restauration,Carine Schmitt,Marketing Manager,Nantes,France,Nancy Davolio,Sales Representative,New York,USA,8.0,62,49.3,10,0.0,Tarte au sucre,48 pies,49.3,0,3,Speedy Express,Confections,"Desserts, candies, and sweet breads"
1114,10671,FRANR,1,2014-09-17,2014-10-15,2014-09-24,1,30.34,France restauration,Carine Schmitt,Marketing Manager,Nantes,France,Nancy Davolio,Sales Representative,New York,USA,8.0,65,21.05,12,0.0,Louisiana Fiery Hot Pepper Sauce,32 - 8 oz bottles,21.05,0,2,Speedy Express,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings"
1115,10672,BERGS,9,2014-09-17,2014-10-01,2014-09-26,2,95.75,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Anne Dodsworth,Sales Representative,London,UK,5.0,38,263.5,15,0.1,Côte de Blaye,12 - 75 cl bottles,263.5,0,1,United Package,Beverages,"Soft drinks, coffees, teas, beers, and ales"
1116,10672,BERGS,9,2014-09-17,2014-10-01,2014-09-26,2,95.75,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Anne Dodsworth,Sales Representative,London,UK,5.0,71,21.5,12,0.0,Flotemysost,10 - 500 g pkgs.,21.5,0,4,United Package,Dairy Products,Cheeses
1117,10673,WILMK,2,2014-09-18,2014-10-16,2014-09-19,1,22.76,Wilman Kala,Matti Karttunen,Owner/Marketing Assistant,Helsinki,Finland,Andrew Fuller,Vice President Sales,New York,USA,,16,17.45,3,0.0,Pavlova,32 - 500 g boxes,17.45,0,3,Speedy Express,Confections,"Desserts, candies, and sweet breads"
1118,10673,WILMK,2,2014-09-18,2014-10-16,2014-09-19,1,22.76,Wilman Kala,Matti Karttunen,Owner/Marketing Assistant,Helsinki,Finland,Andrew Fuller,Vice President Sales,New York,USA,,42,14.0,6,0.0,Singaporean Hokkien Fried Mee,32 - 1 kg pkgs.,14.0,1,5,Speedy Express,Grains & Cereals,"Breads, crackers, pasta, and cereal"
1119,10673,WILMK,2,2014-09-18,2014-10-16,2014-09-19,1,22.76,Wilman Kala,Matti Karttunen,Owner/Marketing Assistant,Helsinki,Finland,Andrew Fuller,Vice President Sales,New York,USA,,43,46.0,6,0.0,Ipoh Coffee,16 - 500 g tins,46.0,0,1,Speedy Express,Beverages,"Soft drinks, coffees, teas, beers, and ales"
1120,10674,ISLAT,4,2014-09-18,2014-10-16,2014-09-30,2,0.9,Island Trading,Helen Bennett,Marketing Manager,Cowes,UK,Margaret Peacock,Sales Representative,New York,USA,8.0,23,9.0,5,0.0,Tunnbröd,12 - 250 g pkgs.,9.0,0,5,United Package,Grains & Cereals,"Breads, crackers, pasta, and cereal"
1121,10675,FRANK,5,2014-09-19,2014-10-17,2014-09-23,2,31.85,Frankenversand,Peter Franken,Marketing Manager,München,Germany,Steven Buchanan,Sales Manager,London,UK,2.0,14,23.25,30,0.0,Tofu,40 - 100 g pkgs.,23.25,0,7,United Package,Produce,Dried fruit and bean curd
1122,10675,FRANK,5,2014-09-19,2014-10-17,2014-09-23,2,31.85,Frankenversand,Peter Franken,Marketing Manager,München,Germany,Steven Buchanan,Sales Manager,London,UK,2.0,53,32.8,10,0.0,Perth Pasties,48 pieces,32.8,1,6,United Package,Meat & Poultry,Prepared meats
1123,10675,FRANK,5,2014-09-19,2014-10-17,2014-09-23,2,31.85,Frankenversand,Peter Franken,Marketing Manager,München,Germany,Steven Buchanan,Sales Manager,London,UK,2.0,58,13.25,30,0.0,Escargots de Bourgogne,24 pieces,13.25,0,8,United Package,Seafood,Seaweed and fish
1124,10676,TORTU,2,2014-09-22,2014-10-20,2014-09-29,2,2.01,Tortuga Restaurante,Miguel Angel Paolino,Owner,Mexico City,Mexico,Andrew Fuller,Vice President Sales,New York,USA,,10,31.0,2,0.0,Ikura,12 - 200 ml jars,31.0,0,8,United Package,Seafood,Seaweed and fish
1125,10676,TORTU,2,2014-09-22,2014-10-20,2014-09-29,2,2.01,Tortuga Restaurante,Miguel Angel Paolino,Owner,Mexico City,Mexico,Andrew Fuller,Vice President Sales,New York,USA,,19,9.2,7,0.0,Teatime Chocolate Biscuits,10 boxes x 12 pieces,9.2,0,3,United Package,Confections,"Desserts, candies, and sweet breads"
1126,10676,TORTU,2,2014-09-22,2014-10-20,2014-09-29,2,2.01,Tortuga Restaurante,Miguel Angel Paolino,Owner,Mexico City,Mexico,Andrew Fuller,Vice President Sales,New York,USA,,44,19.45,21,0.0,Gula Malacca,20 - 2 kg bags,19.45,0,2,United Package,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings"
1127,10677,ANTON,1,2014-09-22,2014-10-20,2014-09-26,3,4.03,Antonio Moreno Taquería,Antonio Moreno,Owner,Mexico City,Mexico,Nancy Davolio,Sales Representative,New York,USA,8.0,26,31.23,30,0.15,Gumbär Gummibärchen,100 - 250 g bags,31.23,0,3,Federal Shipping,Confections,"Desserts, candies, and sweet breads"
1128,10677,ANTON,1,2014-09-22,2014-10-20,2014-09-26,3,4.03,Antonio Moreno Taquería,Antonio Moreno,Owner,Mexico City,Mexico,Nancy Davolio,Sales Representative,New York,USA,8.0,33,2.5,8,0.15,Geitost,500 g,2.5,0,4,Federal Shipping,Dairy Products,Cheeses
1129,10678,SAVEA,7,2014-09-23,2014-10-21,2014-10-16,3,388.98,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,Robert King,Sales Representative,London,UK,5.0,12,38.0,100,0.0,Queso Manchego La Pastora,10 - 500 g pkgs.,38.0,0,4,Federal Shipping,Dairy Products,Cheeses
1130,10678,SAVEA,7,2014-09-23,2014-10-21,2014-10-16,3,388.98,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,Robert King,Sales Representative,London,UK,5.0,33,2.5,30,0.0,Geitost,500 g,2.5,0,4,Federal Shipping,Dairy Products,Cheeses
1131,10678,SAVEA,7,2014-09-23,2014-10-21,2014-10-16,3,388.98,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,Robert King,Sales Representative,London,UK,5.0,41,9.65,120,0.0,Jack's New England Clam Chowder,12 - 12 oz cans,9.65,0,8,Federal Shipping,Seafood,Seaweed and fish
1132,10678,SAVEA,7,2014-09-23,2014-10-21,2014-10-16,3,388.98,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,Robert King,Sales Representative,London,UK,5.0,54,7.45,30,0.0,Tourtière,16 pies,7.45,0,6,Federal Shipping,Meat & Poultry,Prepared meats
1133,10679,BLONP,8,2014-09-23,2014-10-21,2014-09-30,3,27.94,Blondesddsl père et fils,Frédérique Citeaux,Marketing Manager,Strasbourg,France,Laura Callahan,Sales Manager,New York,USA,2.0,59,55.0,12,0.0,Raclette Courdavault,5 kg pkg.,55.0,0,4,Federal Shipping,Dairy Products,Cheeses
1134,10680,OLDWO,1,2014-09-24,2014-10-22,2014-09-26,1,26.61,Old World Delicatessen,Rene Phillips,Sales Representative,Anchorage,USA,Nancy Davolio,Sales Representative,New York,USA,8.0,16,17.45,50,0.25,Pavlova,32 - 500 g boxes,17.45,0,3,Speedy Express,Confections,"Desserts, candies, and sweet breads"
1135,10680,OLDWO,1,2014-09-24,2014-10-22,2014-09-26,1,26.61,Old World Delicatessen,Rene Phillips,Sales Representative,Anchorage,USA,Nancy Davolio,Sales Representative,New York,USA,8.0,31,12.5,20,0.25,Gorgonzola Telino,12 - 100 g pkgs,12.5,0,4,Speedy Express,Dairy Products,Cheeses
1136,10680,OLDWO,1,2014-09-24,2014-10-22,2014-09-26,1,26.61,Old World Delicatessen,Rene Phillips,Sales Representative,Anchorage,USA,Nancy Davolio,Sales Representative,New York,USA,8.0,42,14.0,40,0.25,Singaporean Hokkien Fried Mee,32 - 1 kg pkgs.,14.0,1,5,Speedy Express,Grains & Cereals,"Breads, crackers, pasta, and cereal"
1137,10681,GREAL,3,2014-09-25,2014-10-23,2014-09-30,3,76.13,Great Lakes Food Market,Howard Snyder,Marketing Manager,Eugene,USA,Janet Leverling,Sales Representative,New York,USA,8.0,19,9.2,30,0.1,Teatime Chocolate Biscuits,10 boxes x 12 pieces,9.2,0,3,Federal Shipping,Confections,"Desserts, candies, and sweet breads"
1138,10681,GREAL,3,2014-09-25,2014-10-23,2014-09-30,3,76.13,Great Lakes Food Market,Howard Snyder,Marketing Manager,Eugene,USA,Janet Leverling,Sales Representative,New York,USA,8.0,21,10.0,12,0.1,Sir Rodney's Scones,24 pkgs. x 4 pieces,10.0,0,3,Federal Shipping,Confections,"Desserts, candies, and sweet breads"
1139,10681,GREAL,3,2014-09-25,2014-10-23,2014-09-30,3,76.13,Great Lakes Food Market,Howard Snyder,Marketing Manager,Eugene,USA,Janet Leverling,Sales Representative,New York,USA,8.0,64,33.25,28,0.0,Wimmers gute Semmelknödel,20 bags x 4 pieces,33.25,0,5,Federal Shipping,Grains & Cereals,"Breads, crackers, pasta, and cereal"
1140,10682,ANTON,3,2014-09-25,2014-10-23,2014-10-01,2,36.13,Antonio Moreno Taquería,Antonio Moreno,Owner,Mexico City,Mexico,Janet Leverling,Sales Representative,New York,USA,8.0,33,2.5,30,0.0,Geitost,500 g,2.5,0,4,United Package,Dairy Products,Cheeses
1141,10682,ANTON,3,2014-09-25,2014-10-23,2014-10-01,2,36.13,Antonio Moreno Taquería,Antonio Moreno,Owner,Mexico City,Mexico,Janet Leverling,Sales Representative,New York,USA,8.0,66,17.0,4,0.0,Louisiana Hot Spiced Okra,24 - 8 oz jars,17.0,0,2,United Package,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings"
1142,10682,ANTON,3,2014-09-25,2014-10-23,2014-10-01,2,36.13,Antonio Moreno Taquería,Antonio Moreno,Owner,Mexico City,Mexico,Janet Leverling,Sales Representative,New York,USA,8.0,75,7.75,30,0.0,Rhönbräu Klosterbier,24 - 0.5 l bottles,7.75,0,1,United Package,Beverages,"Soft drinks, coffees, teas, beers, and ales"
1143,10683,DUMON,2,2014-09-26,2014-10-24,2014-10-01,1,4.4,Du monde entier,Janine Labrune,Owner,Nantes,France,Andrew Fuller,Vice President Sales,New York,USA,,52,7.0,9,0.0,Filo Mix,16 - 2 kg boxes,7.0,0,5,Speedy Express,Grains & Cereals,"Breads, crackers, pasta, and cereal"
1144,10684,OTTIK,3,2014-09-26,2014-10-24,2014-09-30,1,145.63,Ottilies Käseladen,Henriette Pfalzheim,Owner,Köln,Germany,Janet Leverling,Sales Representative,New York,USA,8.0,40,18.4,20,0.0,Boston Crab Meat,24 - 4 oz tins,18.4,0,8,Speedy Express,Seafood,Seaweed and fish
1145,10684,OTTIK,3,2014-09-26,2014-10-24,2014-09-30,1,145.63,Ottilies Käseladen,Henriette Pfalzheim,Owner,Köln,Germany,Janet Leverling,Sales Representative,New York,USA,8.0,47,9.5,40,0.0,Zaanse koeken,10 - 4 oz boxes,9.5,0,3,Speedy Express,Confections,"Desserts, candies, and sweet breads"
1146,10684,OTTIK,3,2014-09-26,2014-10-24,2014-09-30,1,145.63,Ottilies Käseladen,Henriette Pfalzheim,Owner,Köln,Germany,Janet Leverling,Sales Representative,New York,USA,8.0,60,34.0,30,0.0,Camembert Pierrot,15 - 300 g rounds,34.0,0,4,Speedy Express,Dairy Products,Cheeses
1147,10685,GOURL,4,2014-09-29,2014-10-13,2014-10-03,2,33.75,Gourmet Lanchonetes,André Fonseca,Sales Associate,Campinas,Brazil,Margaret Peacock,Sales Representative,New York,USA,8.0,10,31.0,20,0.0,Ikura,12 - 200 ml jars,31.0,0,8,United Package,Seafood,Seaweed and fish
1148,10685,GOURL,4,2014-09-29,2014-10-13,2014-10-03,2,33.75,Gourmet Lanchonetes,André Fonseca,Sales Associate,Campinas,Brazil,Margaret Peacock,Sales Representative,New York,USA,8.0,41,9.65,4,0.0,Jack's New England Clam Chowder,12 - 12 oz cans,9.65,0,8,United Package,Seafood,Seaweed and fish
1149,10685,GOURL,4,2014-09-29,2014-10-13,2014-10-03,2,33.75,Gourmet Lanchonetes,André Fonseca,Sales Associate,Campinas,Brazil,Margaret Peacock,Sales Representative,New York,USA,8.0,47,9.5,15,0.0,Zaanse koeken,10 - 4 oz boxes,9.5,0,3,United Package,Confections,"Desserts, candies, and sweet breads"
1150,10686,PICCO,2,2014-09-30,2014-10-28,2014-10-08,1,96.5,Piccolo und mehr,Georg Pipps,Sales Manager,Salzburg,Austria,Andrew Fuller,Vice President Sales,New York,USA,,17,39.0,30,0.2,Alice Mutton,20 - 1 kg tins,39.0,1,6,Speedy Express,Meat & Poultry,Prepared meats
1151,10686,PICCO,2,2014-09-30,2014-10-28,2014-10-08,1,96.5,Piccolo und mehr,Georg Pipps,Sales Manager,Salzburg,Austria,Andrew Fuller,Vice President Sales,New York,USA,,26,31.23,15,0.0,Gumbär Gummibärchen,100 - 250 g bags,31.23,0,3,Speedy Express,Confections,"Desserts, candies, and sweet breads"
1152,10687,HUNGO,9,2014-09-30,2014-10-28,2014-10-30,2,296.43,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,Cork,Ireland,Anne Dodsworth,Sales Representative,London,UK,5.0,9,97.0,50,0.25,Mishi Kobe Niku,18 - 500 g pkgs.,97.0,1,6,United Package,Meat & Poultry,Prepared meats
1153,10687,HUNGO,9,2014-09-30,2014-10-28,2014-10-30,2,296.43,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,Cork,Ireland,Anne Dodsworth,Sales Representative,London,UK,5.0,29,123.79,10,0.0,Thüringer Rostbratwurst,50 bags x 30 sausgs.,123.79,1,6,United Package,Meat & Poultry,Prepared meats
1154,10687,HUNGO,9,2014-09-30,2014-10-28,2014-10-30,2,296.43,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,Cork,Ireland,Anne Dodsworth,Sales Representative,London,UK,5.0,36,19.0,6,0.25,Inlagd Sill,24 - 250 g  jars,19.0,0,8,United Package,Seafood,Seaweed and fish
1155,10688,VAFFE,4,2014-10-01,2014-10-15,2014-10-07,2,299.09,Vaffeljernet,Palle Ibsen,Sales Manager,Århus,Denmark,Margaret Peacock,Sales Representative,New York,USA,8.0,10,31.0,18,0.1,Ikura,12 - 200 ml jars,31.0,0,8,United Package,Seafood,Seaweed and fish
1156,10688,VAFFE,4,2014-10-01,2014-10-15,2014-10-07,2,299.09,Vaffeljernet,Palle Ibsen,Sales Manager,Århus,Denmark,Margaret Peacock,Sales Representative,New York,USA,8.0,28,45.6,60,0.1,Rössle Sauerkraut,25 - 825 g cans,45.6,1,7,United Package,Produce,Dried fruit and bean curd
1157,10688,VAFFE,4,2014-10-01,2014-10-15,2014-10-07,2,299.09,Vaffeljernet,Palle Ibsen,Sales Manager,Århus,Denmark,Margaret Peacock,Sales Representative,New York,USA,8.0,34,14.0,14,0.0,Sasquatch Ale,24 - 12 oz bottles,14.0,0,1,United Package,Beverages,"Soft drinks, coffees, teas, beers, and ales"
1158,10689,BERGS,1,2014-10-01,2014-10-29,2014-10-07,2,13.42,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Nancy Davolio,Sales Representative,New York,USA,8.0,1,18.0,35,0.25,Chai,10 boxes x 20 bags,18.0,0,1,United Package,Beverages,"Soft drinks, coffees, teas, beers, and ales"
1159,10690,HANAR,1,2014-10-02,2014-10-30,2014-10-03,1,15.8,Hanari Carnes,Mario Pontes,Accounting Manager,Rio de Janeiro,Brazil,Nancy Davolio,Sales Representative,New York,USA,8.0,56,38.0,20,0.25,Gnocchi di nonna Alice,24 - 250 g pkgs.,38.0,0,5,Speedy Express,Grains & Cereals,"Breads, crackers, pasta, and cereal"
1160,10690,HANAR,1,2014-10-02,2014-10-30,2014-10-03,1,15.8,Hanari Carnes,Mario Pontes,Accounting Manager,Rio de Janeiro,Brazil,Nancy Davolio,Sales Representative,New York,USA,8.0,77,13.0,30,0.25,Original Frankfurter Grüne Soße,12 boxes,13.0,0,2,Speedy Express,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings"
1161,10691,QUICK,2,2014-10-03,2014-11-14,2014-10-22,2,810.05,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Andrew Fuller,Vice President Sales,New York,USA,,1,18.0,30,0.0,Chai,10 boxes x 20 bags,18.0,0,1,United Package,Beverages,"Soft drinks, coffees, teas, beers, and ales"
1162,10691,QUICK,2,2014-10-03,2014-11-14,2014-10-22,2,810.05,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Andrew Fuller,Vice President Sales,New York,USA,,29,123.79,40,0.0,Thüringer Rostbratwurst,50 bags x 30 sausgs.,123.79,1,6,United Package,Meat & Poultry,Prepared meats
1163,10691,QUICK,2,2014-10-03,2014-11-14,2014-10-22,2,810.05,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Andrew Fuller,Vice President Sales,New York,USA,,43,46.0,40,0.0,Ipoh Coffee,16 - 500 g tins,46.0,0,1,United Package,Beverages,"Soft drinks, coffees, teas, beers, and ales"
1164,10691,QUICK,2,2014-10-03,2014-11-14,2014-10-22,2,810.05,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Andrew Fuller,Vice President Sales,New York,USA,,44,19.45,24,0.0,Gula Malacca,20 - 2 kg bags,19.45,0,2,United Package,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings"
1165,10691,QUICK,2,2014-10-03,2014-11-14,2014-10-22,2,810.05,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Andrew Fuller,Vice President Sales,New York,USA,,62,49.3,48,0.0,Tarte au sucre,48 pies,49.3,0,3,United Package,Confections,"Desserts, candies, and sweet breads"
1166,10692,ALFKI,4,2014-10-03,2014-10-31,2014-10-13,2,61.02,Alfreds Futterkiste,Maria Anders,Sales Representative,Berlin,Germany,Margaret Peacock,Sales Representative,New York,USA,8.0,63,43.9,20,0.0,Vegie-spread,15 - 625 g jars,43.9,0,2,United Package,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings"
1167,10693,WHITC,3,2014-10-06,2014-10-20,2014-10-10,3,139.34,White Clover Markets,Karl Jablonski,Owner,Seattle,USA,Janet Leverling,Sales Representative,New York,USA,8.0,9,97.0,6,0.0,Mishi Kobe Niku,18 - 500 g pkgs.,97.0,1,6,Federal Shipping,Meat & Poultry,Prepared meats
1168,10693,WHITC,3,2014-10-06,2014-10-20,2014-10-10,3,139.34,White Clover Markets,Karl Jablonski,Owner,Seattle,USA,Janet Leverling,Sales Representative,New York,USA,8.0,54,7.45,60,0.15,Tourtière,16 pies,7.45,0,6,Federal Shipping,Meat & Poultry,Prepared meats
1169,10693,WHITC,3,2014-10-06,2014-10-20,2014-10-10,3,139.34,White Clover Markets,Karl Jablonski,Owner,Seattle,USA,Janet Leverling,Sales Representative,New York,USA,8.0,69,36.0,30,0.15,Gudbrandsdalsost,10 kg pkg.,36.0,0,4,Federal Shipping,Dairy Products,Cheeses
1170,10693,WHITC,3,2014-10-06,2014-10-20,2014-10-10,3,139.34,White Clover Markets,Karl Jablonski,Owner,Seattle,USA,Janet Leverling,Sales Representative,New York,USA,8.0,73,15.0,15,0.15,Röd Kaviar,24 - 150 g jars,15.0,0,8,Federal Shipping,Seafood,Seaweed and fish
1171,10694,QUICK,8,2014-10-06,2014-11-03,2014-10-09,3,398.36,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Laura Callahan,Sales Manager,New York,USA,2.0,7,30.0,90,0.0,Uncle Bob's Organic Dried Pears,12 - 1 lb pkgs.,30.0,0,7,Federal Shipping,Produce,Dried fruit and bean curd
1172,10694,QUICK,8,2014-10-06,2014-11-03,2014-10-09,3,398.36,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Laura Callahan,Sales Manager,New York,USA,2.0,59,55.0,25,0.0,Raclette Courdavault,5 kg pkg.,55.0,0,4,Federal Shipping,Dairy Products,Cheeses
1173,10694,QUICK,8,2014-10-06,2014-11-03,2014-10-09,3,398.36,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Laura Callahan,Sales Manager,New York,USA,2.0,70,15.0,50,0.0,Outback Lager,24 - 355 ml bottles,15.0,0,1,Federal Shipping,Beverages,"Soft drinks, coffees, teas, beers, and ales"
1174,10695,WILMK,7,2014-10-07,2014-11-18,2014-10-14,1,16.72,Wilman Kala,Matti Karttunen,Owner/Marketing Assistant,Helsinki,Finland,Robert King,Sales Representative,London,UK,5.0,8,40.0,10,0.0,Northwoods Cranberry Sauce,12 - 12 oz jars,40.0,0,2,Speedy Express,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings"
1175,10695,WILMK,7,2014-10-07,2014-11-18,2014-10-14,1,16.72,Wilman Kala,Matti Karttunen,Owner/Marketing Assistant,Helsinki,Finland,Robert King,Sales Representative,London,UK,5.0,12,38.0,4,0.0,Queso Manchego La Pastora,10 - 500 g pkgs.,38.0,0,4,Speedy Express,Dairy Products,Cheeses
1176,10695,WILMK,7,2014-10-07,2014-11-18,2014-10-14,1,16.72,Wilman Kala,Matti Karttunen,Owner/Marketing Assistant,Helsinki,Finland,Robert King,Sales Representative,London,UK,5.0,24,4.5,20,0.0,Guarana Fantastica,12 - 355 ml cans,4.5,1,1,Speedy Express,Beverages,"Soft drinks, coffees, teas, beers, and ales"
1177,10696,WHITC,8,2014-10-08,2014-11-19,2014-10-14,3,102.55,White Clover Markets,Karl Jablonski,Owner,Seattle,USA,Laura Callahan,Sales Manager,New York,USA,2.0,17,39.0,20,0.0,Alice Mutton,20 - 1 kg tins,39.0,1,6,Federal Shipping,Meat & Poultry,Prepared meats
